head_neck_x,head_neck_y,likelihood
1502.578857421875,1352.16845703125,0.9870960712432861
1503.267333984375,1352.4276123046875,0.987809419631958
1505.0445556640625,1352.3526611328125,0.9922930598258972
1503.885986328125,1352.690185546875,0.9881728291511536
1504.459228515625,1353.466796875,0.9889116883277893
1504.778076171875,1353.3228759765625,0.98737633228302
1504.7447509765625,1353.201171875,0.9883701205253601
1504.306396484375,1352.6331787109375,0.9900723099708557
1503.7501220703125,1352.451904296875,0.9869896173477173
1503.494140625,1352.5201416015625,0.988274335861206
1504.1051025390625,1352.1512451171875,0.988994836807251
1504.135498046875,1352.43310546875,0.9910303950309753
1504.276123046875,1352.0673828125,0.9923319816589355
1503.8509521484375,1352.627685546875,0.9911183714866638
1504.288818359375,1352.5543212890625,0.9919782280921936
1504.2742919921875,1352.3138427734375,0.9911513924598694
1504.14990234375,1352.3323974609375,0.9886332750320435
1503.5867919921875,1351.628173828125,0.9851958751678467
1503.8480224609375,1350.8946533203125,0.9875481128692627
1503.37548828125,1350.98388671875,0.9875649809837341
1503.8310546875,1351.114990234375,0.9914209842681885
1503.512939453125,1351.529541015625,0.9887899160385132
1503.4993896484375,1352.1405029296875,0.9899777173995972
1504.7139892578125,1352.2891845703125,0.9901407957077026
1504.8895263671875,1352.320068359375,0.9906532168388367
1504.694091796875,1352.29931640625,0.9885061979293823
1504.8355712890625,1351.7159423828125,0.9906185865402222
1504.2152099609375,1351.98388671875,0.9875158667564392
1504.906494140625,1352.389404296875,0.9913163781166077
1505.1162109375,1352.216552734375,0.9922968149185181
1504.58056640625,1352.1868896484375,0.9910929203033447
1505.348388671875,1352.3194580078125,0.9931235313415527
1504.7391357421875,1352.0478515625,0.9914230704307556
1504.1890869140625,1352.12255859375,0.99067223072052
1504.380859375,1351.99609375,0.9904481172561646
1503.69775390625,1351.909423828125,0.9874247312545776
1504.1180419921875,1351.7718505859375,0.9886525869369507
1504.4261474609375,1351.801025390625,0.9869407415390015
1505.2132568359375,1352.5601806640625,0.9839164018630981
1504.9334716796875,1351.683349609375,0.9859614372253418
1504.771728515625,1351.11083984375,0.9851137399673462
1504.5557861328125,1351.2615966796875,0.9872399568557739
1504.7645263671875,1351.9241943359375,0.9898208379745483
1504.420166015625,1351.8912353515625,0.9900891780853271
1505.221435546875,1352.0400390625,0.9917715787887573
1504.8922119140625,1351.8216552734375,0.9896632432937622
1504.9547119140625,1352.1082763671875,0.9919338822364807
1505.4075927734375,1352.04638671875,0.9918737411499023
1505.2803955078125,1351.5765380859375,0.9919856786727905
1505.1483154296875,1351.696533203125,0.9916204214096069
1505.15185546875,1352.068603515625,0.9928103685379028
1505.1578369140625,1351.95361328125,0.9931600093841553
1505.4410400390625,1351.90478515625,0.9933934211730957
1504.9429931640625,1352.0806884765625,0.9922094345092773
1505.362060546875,1351.892578125,0.9931858777999878
1505.365478515625,1351.30029296875,0.9929860830307007
1505.5281982421875,1351.667724609375,0.9933288097381592
1505.0576171875,1351.7440185546875,0.9929185509681702
1505.441162109375,1351.8555908203125,0.9927953481674194
1505.1751708984375,1351.3839111328125,0.9903974533081055
1504.3660888671875,1350.551025390625,0.9897632002830505
1503.5667724609375,1350.7967529296875,0.990265965461731
1504.7913818359375,1351.24072265625,0.9903796315193176
1505.569580078125,1351.4246826171875,0.9903477430343628
1506.0341796875,1351.5384521484375,0.9925810098648071
1506.0113525390625,1350.9541015625,0.9922794103622437
1505.583251953125,1351.2120361328125,0.9935139417648315
1504.9466552734375,1351.4390869140625,0.9930614829063416
1505.015625,1351.6207275390625,0.9931766986846924
1505.054931640625,1351.7911376953125,0.9933165907859802
1505.2763671875,1351.26806640625,0.9936398267745972
1503.9805908203125,1351.1375732421875,0.9908469915390015
1504.705810546875,1351.5791015625,0.9928572177886963
1505.3909912109375,1351.826171875,0.9938008785247803
1505.8438720703125,1351.3746337890625,0.9939895868301392
1504.8546142578125,1351.6805419921875,0.9943782687187195
1505.356201171875,1352.1534423828125,0.9938259124755859
1504.5311279296875,1352.47412109375,0.9918867349624634
1504.63427734375,1352.5235595703125,0.9897661209106445
1501.6580810546875,1352.337890625,0.9691169261932373
1497.460693359375,1355.9073486328125,0.9616950154304504
1501.3521728515625,1352.809814453125,0.9663610458374023
1498.8349609375,1355.4920654296875,0.9764254093170166
1496.121337890625,1357.1766357421875,0.9908320307731628
1497.2913818359375,1359.11181640625,0.9863849878311157
1495.010009765625,1361.36767578125,0.983161449432373
1492.35595703125,1361.916259765625,0.9085204601287842
1493.1768798828125,1361.08203125,0.9142204523086548
1492.6795654296875,1361.6661376953125,0.9336602687835693
1481.5748291015625,1362.2906494140625,0.97523033618927
1463.758056640625,1361.7252197265625,0.9947258234024048
1449.064208984375,1362.2991943359375,0.9940375089645386
1436.2491455078125,1362.9830322265625,0.9913114309310913
1427.0001220703125,1363.22900390625,0.9954333305358887
1423.0948486328125,1366.3961181640625,0.99606853723526
1422.7608642578125,1363.6209716796875,0.9971135854721069
1425.099365234375,1359.4114990234375,0.9977853894233704
1426.7333984375,1357.6141357421875,0.9954160451889038
1417.31689453125,1355.220458984375,0.9882616400718689
1404.3192138671875,1353.783935546875,0.9909647107124329
1386.6083984375,1349.4481201171875,0.9881500005722046
1368.5621337890625,1346.4556884765625,0.9974051713943481
1340.00732421875,1343.968017578125,0.9927743077278137
1317.1951904296875,1337.4775390625,0.9943718910217285
1300.671630859375,1334.2425537109375,0.9975789189338684
1282.262451171875,1326.9708251953125,0.9978564977645874
1272.0545654296875,1316.1563720703125,0.9973211288452148
1266.5177001953125,1300.71875,0.9968235492706299
1257.6392822265625,1284.0888671875,0.9964076280593872
1245.4869384765625,1268.9237060546875,0.9925632476806641
1227.81689453125,1243.548583984375,0.9839680194854736
1212.9381103515625,1225.4481201171875,0.988478422164917
1200.078125,1202.8031005859375,0.9893366694450378
1195.622802734375,1183.9635009765625,0.9876549243927002
1186.123046875,1163.879150390625,0.9901370406150818
1171.595947265625,1147.3404541015625,0.990757942199707
1160.3094482421875,1131.2454833984375,0.9887112975120544
1148.3653564453125,1119.3204345703125,0.9830546975135803
1133.71728515625,1101.6724853515625,0.987153172492981
1119.368896484375,1089.11669921875,0.9859806895256042
1099.04931640625,1076.339111328125,0.9964567422866821
1080.5780029296875,1075.151123046875,0.9975124597549438
1058.0987548828125,1065.3800048828125,0.9948319792747498
1043.42138671875,1057.601806640625,0.9959676265716553
1030.94580078125,1050.22021484375,0.9910299777984619
1020.6400146484375,1046.898681640625,0.9925322532653809
1003.7840576171875,1043.47802734375,0.9944561719894409
988.7205200195312,1038.4857177734375,0.9879232048988342
982.4349975585938,1036.569091796875,0.9956340193748474
981.404052734375,1037.8045654296875,0.9975093603134155
979.9208984375,1039.5177001953125,0.9988076686859131
979.5477294921875,1037.7745361328125,0.9980350136756897
980.565673828125,1038.0169677734375,0.998410165309906
981.5525512695312,1038.162109375,0.998629093170166
990.7643432617188,1040.8037109375,0.9964911937713623
1000.8226928710938,1044.2314453125,0.9977322220802307
1003.552490234375,1043.9056396484375,0.9933233261108398
1006.6812744140625,1044.5467529296875,0.9956119060516357
1007.7303466796875,1046.276611328125,0.9959174990653992
1007.6710815429688,1047.332763671875,0.9958673119544983
1008.0887451171875,1047.5701904296875,0.9963154792785645
1007.0438842773438,1047.933837890625,0.9955459237098694
1005.16845703125,1048.414306640625,0.9955374002456665
1004.40087890625,1048.253662109375,0.9956648349761963
1003.6405029296875,1048.4307861328125,0.9957249164581299
1002.6913452148438,1048.376953125,0.9960106611251831
1002.1380004882812,1048.9853515625,0.9953246116638184
1000.896484375,1048.324951171875,0.995542049407959
1001.3216552734375,1048.474365234375,0.9958176612854004
1001.179443359375,1048.724609375,0.9948095083236694
1002.0304565429688,1049.5963134765625,0.9937919974327087
1002.274658203125,1049.2984619140625,0.9930583238601685
1003.0140991210938,1050.0048828125,0.9924134016036987
1003.16943359375,1049.9578857421875,0.9920446872711182
1002.7171630859375,1049.9556884765625,0.9930673837661743
1002.6773681640625,1049.84716796875,0.992842435836792
1002.8103637695312,1050.141845703125,0.9923775792121887
1002.0992431640625,1049.7840576171875,0.9925942420959473
1002.6547241210938,1050.2733154296875,0.992080807685852
1001.7310791015625,1050.2115478515625,0.9905883073806763
1001.8265991210938,1050.534423828125,0.9895299077033997
1002.0547485351562,1050.37548828125,0.9895708560943604
1001.9954833984375,1050.12841796875,0.989822506904602
1003.0594482421875,1049.41748046875,0.9952812790870667
1000.8431396484375,1041.1412353515625,0.9953275918960571
999.7891845703125,1037.12646484375,0.9964120388031006
989.4686279296875,1030.3590087890625,0.991043210029602
972.7342529296875,1021.9453735351562,0.9786303043365479
960.7424926757812,1010.9410400390625,0.979826807975769
952.84765625,999.7464599609375,0.9945713877677917
951.57275390625,989.9876708984375,0.9913758635520935
952.8211059570312,973.31298828125,0.9799512624740601
954.5042724609375,959.98876953125,0.9836850166320801
952.751220703125,943.5836791992188,0.9681240320205688
952.9126586914062,929.2778930664062,0.9923528432846069
953.6453247070312,920.1297607421875,0.9654062986373901
954.2579956054688,915.420166015625,0.9827847480773926
956.0066528320312,911.5418701171875,0.9629430770874023
956.4807739257812,910.5669555664062,0.9660881161689758
955.2024536132812,908.8626708984375,0.9807411432266235
952.8287963867188,905.8328857421875,0.9837300181388855
954.1939086914062,906.771240234375,0.9957867860794067
953.3558349609375,904.6402587890625,0.9973569512367249
952.3887939453125,903.2698974609375,0.9953440427780151
952.807373046875,902.5802612304688,0.9947911500930786
955.323974609375,906.3311157226562,0.9907327890396118
962.7754516601562,917.4002075195312,0.9974259734153748
966.9255981445312,931.1302490234375,0.9973592162132263
969.1226196289062,937.0689697265625,0.9966573715209961
969.188720703125,940.43017578125,0.9932382106781006
969.7039184570312,941.3511352539062,0.992708683013916
969.8674926757812,942.3170166015625,0.9926682710647583
970.2066040039062,943.02001953125,0.9920392036437988
969.8364868164062,944.02880859375,0.9907227754592896
969.6957397460938,945.2798461914062,0.9887330532073975
968.6358642578125,946.2275390625,0.9930329918861389
968.0220336914062,946.90576171875,0.995063304901123
966.6273803710938,946.166748046875,0.995468258857727
966.2203979492188,946.4357299804688,0.9957584142684937
965.6110229492188,946.8421630859375,0.9972349405288696
965.8372192382812,947.321044921875,0.9979535341262817
966.3733520507812,947.6768798828125,0.9978017807006836
967.2779541015625,948.275146484375,0.997704267501831
968.6583251953125,948.3736572265625,0.9956685304641724
969.8642578125,948.3969116210938,0.9951956272125244
969.9673461914062,948.2219848632812,0.9926236867904663
970.5149536132812,948.3082885742188,0.9936689138412476
970.8245239257812,948.3164672851562,0.9930563569068909
971.12255859375,947.9865112304688,0.9923762083053589
970.9151000976562,947.7745971679688,0.9910295009613037
970.4749755859375,947.3016967773438,0.9915704131126404
969.9287719726562,947.4318237304688,0.9931525588035583
969.1611328125,947.2889404296875,0.9938544631004333
969.3733520507812,947.6544799804688,0.993441641330719
969.2631225585938,947.684326171875,0.9937235116958618
969.003173828125,947.9383544921875,0.9946197271347046
969.4578857421875,947.9244995117188,0.9944095015525818
969.4515380859375,947.6090698242188,0.9944299459457397
970.1712036132812,946.7217407226562,0.9921216368675232
969.770263671875,946.4668579101562,0.9931769371032715
970.6238403320312,946.3551635742188,0.9919012784957886
970.5194702148438,946.1635131835938,0.990783154964447
970.709716796875,946.5585327148438,0.9909036159515381
970.7720947265625,946.9161987304688,0.990260660648346
970.7833862304688,946.7883911132812,0.9893252849578857
970.642333984375,947.1785888671875,0.9911372661590576
970.4483642578125,947.3343505859375,0.9931172132492065
969.6864013671875,947.9591064453125,0.9953393936157227
969.61328125,948.160888671875,0.995311439037323
969.3394775390625,947.9493408203125,0.9951991438865662
969.4894409179688,948.183837890625,0.9950618743896484
969.0385131835938,948.1824340820312,0.9948931932449341
969.0427856445312,948.1293334960938,0.9947166442871094
969.1799926757812,948.8695068359375,0.9951143264770508
969.218505859375,948.8033447265625,0.9950313568115234
969.0057983398438,948.8832397460938,0.9955078363418579
969.2434692382812,949.04296875,0.9957455396652222
968.99072265625,948.8544921875,0.9955055713653564
969.241455078125,949.2879638671875,0.9954938888549805
969.0480346679688,949.110107421875,0.9955193996429443
969.2268676757812,948.8984375,0.9951967000961304
968.916259765625,948.454345703125,0.9952999353408813
968.8195190429688,948.5215454101562,0.9948050379753113
968.8060302734375,948.4232788085938,0.994858980178833
968.7683715820312,948.2056274414062,0.9950809478759766
968.5037231445312,948.2575073242188,0.9950008392333984
968.968505859375,947.890625,0.9948664307594299
969.0989990234375,947.7127075195312,0.9947167634963989
970.0515747070312,948.195556640625,0.9941128492355347
969.9147338867188,947.6644897460938,0.9947117567062378
970.43603515625,947.119384765625,0.9942752122879028
970.5805053710938,947.205810546875,0.9933832287788391
970.4972534179688,946.9091186523438,0.9930142164230347
970.4097290039062,946.7536010742188,0.9933388233184814
970.4879150390625,946.9741821289062,0.9934943914413452
970.44091796875,946.9379272460938,0.9937167167663574
970.749267578125,947.3248901367188,0.9936301112174988
970.6279907226562,947.2716674804688,0.993272066116333
970.5489501953125,947.753662109375,0.9944007396697998
970.548583984375,947.4952392578125,0.9941176176071167
970.5785522460938,947.4537353515625,0.994404137134552
970.57763671875,947.533203125,0.9940639138221741
970.1973876953125,947.45556640625,0.99418044090271
969.9061279296875,946.8928833007812,0.9924494028091431
970.16455078125,947.0953369140625,0.9929233193397522
970.1414794921875,947.20263671875,0.9926751852035522
970.456298828125,947.4340209960938,0.9934083223342896
970.0363159179688,947.3773803710938,0.993408203125
970.3270874023438,947.6014404296875,0.9934509992599487
970.19580078125,947.502685546875,0.9933322668075562
970.4002685546875,947.7063598632812,0.9940312504768372
969.932373046875,947.6693115234375,0.993798553943634
970.1205444335938,947.9575805664062,0.9944027066230774
970.228515625,948.7510375976562,0.9939467906951904
970.9331665039062,949.1431884765625,0.993800163269043
971.2796020507812,949.72509765625,0.9932613372802734
971.894775390625,949.8789672851562,0.9933500289916992
971.7227172851562,949.6326904296875,0.9922789335250854
972.1091918945312,949.9892578125,0.9914596080780029
972.0177612304688,949.8128662109375,0.9918730854988098
971.9766235351562,950.33349609375,0.9922471642494202
972.141357421875,950.2971801757812,0.992090106010437
972.40673828125,950.1682739257812,0.9917284250259399
972.5914916992188,949.0953369140625,0.989901065826416
973.0823364257812,948.6210327148438,0.990348219871521
972.4185791015625,948.7235717773438,0.9920600652694702
972.3812866210938,948.6040649414062,0.993162214756012
972.388916015625,948.5032348632812,0.991719126701355
972.5377807617188,948.4126586914062,0.9923924207687378
972.192138671875,948.3942260742188,0.9929714202880859
972.4290161132812,949.1336059570312,0.9933122396469116
972.8277587890625,948.5971069335938,0.9922207593917847
972.866943359375,948.6515502929688,0.9925915598869324
969.0629272460938,946.112548828125,0.9901304244995117
968.971923828125,945.969482421875,0.9907537698745728
968.614013671875,945.73974609375,0.989669144153595
972.8748168945312,948.31884765625,0.9902576208114624
972.3731079101562,948.2129516601562,0.9916261434555054
972.7785034179688,948.70556640625,0.9913218021392822
972.10009765625,948.5462036132812,0.9923495650291443
972.37158203125,949.271484375,0.9913764595985413
972.2174072265625,948.9402465820312,0.9914400577545166
971.8857421875,948.7242431640625,0.993074893951416
971.9026489257812,948.8878784179688,0.993183970451355
972.0877685546875,948.73291015625,0.9937121868133545
971.6943359375,948.5794677734375,0.9939091801643372
972.3306884765625,949.6658935546875,0.992754340171814
972.1995849609375,949.7193603515625,0.9929261803627014
971.9609375,949.5873413085938,0.9928624629974365
971.7086791992188,949.269287109375,0.9933878183364868
972.131103515625,948.6347045898438,0.9936363101005554
971.89013671875,948.2947387695312,0.9926818609237671
971.9198608398438,948.5558471679688,0.9932292699813843
971.2763061523438,948.0748291015625,0.9939419031143188
971.603271484375,948.7433471679688,0.9939346313476562
971.5357666015625,948.9517211914062,0.9946070313453674
971.372314453125,948.9085693359375,0.9947220087051392
971.0503540039062,949.41552734375,0.9929709434509277
971.7598266601562,948.8050537109375,0.9944099187850952
971.489501953125,947.9471435546875,0.994632363319397
971.8616333007812,948.1605224609375,0.9947564601898193
971.0577392578125,947.6865844726562,0.9948104619979858
971.6046752929688,948.06396484375,0.9945882558822632
971.9327392578125,947.70068359375,0.9932481050491333
971.9427490234375,947.87939453125,0.9934797286987305
972.041259765625,948.0577392578125,0.9921249151229858
972.1599731445312,948.1864013671875,0.9916543960571289
972.6610717773438,948.153076171875,0.9874299764633179
973.0081176757812,948.4598388671875,0.9876880645751953
972.1179809570312,947.8958740234375,0.9918150901794434
972.5682983398438,948.499755859375,0.9927698373794556
972.094970703125,948.35546875,0.9940333962440491
971.8532104492188,948.4547729492188,0.9947677850723267
972.165283203125,948.52685546875,0.9943703413009644
972.4069213867188,948.5145263671875,0.9941785335540771
972.2278442382812,948.0751953125,0.9933516979217529
972.563720703125,948.8031005859375,0.9920707941055298
972.7461547851562,948.44677734375,0.989548921585083
968.7723999023438,946.5423583984375,0.9880244731903076
969.066162109375,946.02587890625,0.9899741411209106
968.8462524414062,945.5252075195312,0.9900248646736145
972.5538330078125,947.854736328125,0.9895682334899902
972.2450561523438,947.9531860351562,0.9916610717773438
972.2080078125,947.5662841796875,0.9906537532806396
972.4535522460938,947.7686157226562,0.990540623664856
972.3735961914062,947.6014404296875,0.9915393590927124
972.6486206054688,947.6715087890625,0.9916235208511353
968.6163940429688,946.3788452148438,0.9899169206619263
969.3067626953125,945.8245849609375,0.991340160369873
969.215087890625,945.324951171875,0.9912862777709961
968.8222045898438,945.8643798828125,0.9862289428710938
969.6693115234375,944.257080078125,0.9804055690765381
968.6109619140625,944.7794799804688,0.9907342195510864
961.8681030273438,941.542724609375,0.9960694313049316
957.7315673828125,940.7553100585938,0.9938363432884216
952.09619140625,942.4931640625,0.9957956671714783
940.375244140625,942.7852172851562,0.976087212562561
921.2329711914062,939.9248657226562,0.9882779121398926
898.97705078125,938.00634765625,0.9941322207450867
881.061279296875,931.3635864257812,0.9938621520996094
871.853515625,924.3372192382812,0.9915591478347778
861.35693359375,918.6973876953125,0.9378993511199951
851.3544921875,906.98486328125,0.9943896532058716
837.744384765625,889.37255859375,0.9940797090530396
825.5046997070312,873.259033203125,0.9916733503341675
813.5744018554688,861.8815307617188,0.9751825332641602
802.848388671875,846.8311157226562,0.9875190854072571
795.6382446289062,835.5112915039062,0.9824972748756409
791.000732421875,818.9298706054688,0.9931451082229614
791.923828125,804.8480224609375,0.9873576164245605
793.4661254882812,784.229248046875,0.9606194496154785
787.1450805664062,761.14599609375,0.966550350189209
780.5023193359375,738.23828125,0.9586598873138428
778.9198608398438,718.6117553710938,0.9762166738510132
786.6641235351562,707.1715698242188,0.9866760969161987
797.0634155273438,697.0828857421875,0.9676246643066406
810.6861572265625,684.9976806640625,0.9678326845169067
821.6030883789062,666.3380126953125,0.9753860831260681
828.8319702148438,652.5635375976562,0.9806399345397949
836.2618408203125,637.6141357421875,0.9474083185195923
841.4229125976562,630.4169921875,0.9732235670089722
844.2244873046875,619.7001342773438,0.9743450880050659
849.072509765625,618.8297729492188,0.9474318027496338
856.510986328125,607.467041015625,0.9828459024429321
861.22265625,601.8192749023438,0.985901951789856
863.2059326171875,598.49560546875,0.9919078350067139
865.0392456054688,594.1869506835938,0.9782952070236206
869.0668334960938,590.67724609375,0.9789110422134399
872.1273193359375,588.1870727539062,0.9724567532539368
872.2879638671875,587.926513671875,0.9770348072052002
873.674072265625,585.36279296875,0.979467511177063
869.0059814453125,588.2074584960938,0.9810397624969482
864.3628540039062,597.6492919921875,0.9927252531051636
860.1658325195312,603.2943115234375,0.9804099202156067
857.3244018554688,610.520263671875,0.9950307607650757
853.9638061523438,612.2822875976562,0.9970879554748535
852.8456420898438,609.3425903320312,0.9969784021377563
851.3518676757812,610.5948486328125,0.9967944622039795
850.9066772460938,609.5748291015625,0.9967926144599915
850.2302856445312,610.1072387695312,0.9965382218360901
849.653564453125,610.4321899414062,0.9964226484298706
849.2743530273438,611.0883178710938,0.9968810677528381
848.8021240234375,610.2837524414062,0.9966710209846497
849.5322875976562,610.297119140625,0.9965131282806396
849.7114868164062,612.14404296875,0.997738242149353
849.843017578125,612.2208251953125,0.9975659251213074
849.9931030273438,612.761962890625,0.9976509809494019
849.8787231445312,612.3732299804688,0.9971647262573242
849.5462036132812,613.9671630859375,0.9958536624908447
849.5084838867188,613.7393188476562,0.9952507019042969
849.4766845703125,614.41259765625,0.9956095218658447
849.5643310546875,614.3209838867188,0.9948304891586304
849.8733520507812,614.8593139648438,0.9945170879364014
850.0620727539062,614.5059204101562,0.995018482208252
849.967529296875,613.4544677734375,0.994910717010498
848.1334228515625,611.3233642578125,0.9964812994003296
843.3562622070312,605.7081298828125,0.9796509742736816
836.4588012695312,598.127685546875,0.9919783473014832
831.9257202148438,579.5675659179688,0.9691154360771179
826.8408813476562,548.3320922851562,0.9467964172363281
833.795166015625,524.953369140625,0.912714958190918
844.7512817382812,504.717529296875,0.9350765347480774
855.7618408203125,482.004638671875,0.9651458263397217
871.0492553710938,460.0228576660156,0.9340419769287109
890.1507568359375,447.013671875,0.9490677118301392
914.8553466796875,434.14385986328125,0.9434646964073181
940.302490234375,418.8781433105469,0.9481383562088013
967.4443969726562,408.79705810546875,0.9067294597625732
991.169921875,408.89605712890625,0.7857263684272766
1018.2222290039062,404.87939453125,0.9653574228286743
1039.3458251953125,405.0918884277344,0.9449774026870728
1061.1348876953125,405.2269592285156,0.9751875400543213
1081.5697021484375,403.4234313964844,0.97495436668396
1106.321044921875,399.9294128417969,0.9693343639373779
1130.72509765625,395.25360107421875,0.9363778233528137
1154.3262939453125,400.2919006347656,0.9613010883331299
1172.07373046875,411.2255554199219,0.9833056926727295
1190.5859375,424.39910888671875,0.9419683218002319
1214.5980224609375,439.1815490722656,0.930119514465332
1239.942626953125,454.0909118652344,0.9102267026901245
1260.7279052734375,477.00360107421875,0.9582485556602478
1278.41650390625,497.4797668457031,0.9555362462997437
1291.5987548828125,517.2147827148438,0.9810559749603271
1300.651123046875,531.8528442382812,0.9763518571853638
1309.6436767578125,548.8214721679688,0.9811397790908813
1316.8223876953125,569.1445922851562,0.9937772750854492
1324.451904296875,595.0203857421875,0.9971135854721069
1329.6268310546875,618.2255859375,0.9884058833122253
1333.8958740234375,643.2401123046875,0.9972662329673767
1337.0811767578125,670.9136962890625,0.9979190826416016
1343.59423828125,697.78662109375,0.9843882322311401
1352.3787841796875,726.81982421875,0.9963392019271851
1358.524658203125,752.3316040039062,0.9932109713554382
1360.6121826171875,775.7137451171875,0.982775092124939
1358.8507080078125,795.4737548828125,0.9866572618484497
1349.6168212890625,813.3173828125,0.9953588247299194
1340.497802734375,830.6813354492188,0.9898699522018433
1337.19287109375,852.3775634765625,0.9960737228393555
1331.5946044921875,873.5792846679688,0.9969238042831421
1322.8232421875,900.1307983398438,0.9950220584869385
1311.446044921875,924.6890258789062,0.996375322341919
